route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
E,29050169,"Grenoble, Louise Michel",12345-MGELV30_ST0_30_ET2024,0,SEM_E_2,0,0
15,28980496,"Domène, Les Arnauds",1234567-MAHS28_ST5_28_ET2024-MAHS31_ST5_33_ET2024,0,SEM_15_6,0,0
82,28641945,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
5,28566920,"Grenoble, Palais de Justice - Gare",1234567-MSESAH28_ST5_28_ET2024,0,,0,0
A,28522995,"Le Pont-de-Claix, L'Etoile",12345-MEELVE34_ST0_34_ET2024,0,SEM_A_3,0,0
B,28558132,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,0,SEM_B_1,0,0
3,29147449,"Échirolles, Centre du graphisme",1234567-MEHD29_ST6_29_ET2024,1,SEM_C3_2,0,0
7,28443760,"Gières, Universités - Biologie",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C7_1,0,0
B,29047421,"Grenoble, Oxford",1234567-MGED27_ST6_27_ET2024,1,SEM_B_2,0,0
E,29050341,"Grenoble, Gares",12345-MGELV30_ST0_30_ET2024,1,,0,0
4,29148214,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,1,SEM_C4_2,0,0
3,29148124,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,0,SEM_C3_1,0,0
82,29047204,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
3,29148133,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,0,SEM_C3_1,0,0
59,28953266,"Gières, Gières Gare - Universités",12345-MFELV29_ST0_29_ET2024,1,SEM_59_2,0,0
83,29041455,"Seyssins, Le Prisme",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
12,28487001,"Eybens, Maisons Neuves",1234567-MEHS29_ST5_29_ET2024,0,,0,0
3,29148420,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,0,SEM_C3_1,0,0
14,28493924,"Gières, Gières Gare - Universités",12345-MAHLV29_ST0_29_ET2024,1,SEM_14_2,0,0
51,29006800,"Saint-Égrève, Saint Egrève Gare",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,0,SEM_51_4,0,0
25,28824366,"Le Gua, Les Saillants",12345-MAHLV29_ST0_29_ET2024,0,SEM_25_1,0,0
B,28565065,"Grenoble, Oxford",12345-MGELV34_ST0_34_ET2024,1,SEM_B_2,0,0
A,28521934,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
22,28467590,"Saint-Égrève, Saint Egrève Gare",12345-MSELVE30_ST0_30_ET2024,0,SEM_22_3,0,0
B,29047413,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,0,SEM_B_1,0,0
3,29147580,"Grenoble, Victor Hugo",1234567-MEHD29_ST6_29_ET2024,0,SEM_C3_1,0,0
45,28869384,"Varces-Allières-et-Risset, Rond-Point de l'Europe",1234567-MFES28_ST5_28_ET2024,0,SEM_45_4,0,0
A,28521478,"Fontaine, La Poya",1234567-MEHD29_ST6_29_ET2024,1,SEM_A_4,0,0
4,29148303,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,1,SEM_C4_2,0,0
82,28637538,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
A,28521912,"Fontaine, La Poya",1234567-MEHS29_ST5_29_ET2024,1,SEM_A_4,0,0
13,28805234,"Meylan, Lycée du Grésivaudan",123456*-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_13_2,0,0
A,28521592,"Le Pont-de-Claix, L'Etoile",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
84,29047018,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGED27_ST6_27_ET2024,1,,0,0
4,29147484,"Grenoble, Victor Hugo",1234567-MEHD29_ST6_29_ET2024,1,SEM_C4_2,0,0
A,28522749,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
84,29046995,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGED27_ST6_27_ET2024,1,,0,0
19,28467409,"Sassenage, L'Ovalie",12345-MSELVE30_ST0_30_ET2024,1,SEM_19_2,0,0
A,28521541,"Le Pont-de-Claix, L'Etoile",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
83,29041573,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
2,29132852,"Grenoble, Louise Michel",1234567-MEHS29_ST5_29_ET2024,1,SEM_C2_1,0,0
2,29133140,"Grenoble, Louise Michel",1234567-MEHD29_ST6_29_ET2024,1,SEM_C2_1,0,0
4,29147160,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
84,29047047,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
15,28980471,"Saint-Ismier, Bois Français",1234567-MAHS28_ST5_28_ET2024-MAHS31_ST5_33_ET2024,0,SEM_15_12,0,0
B,28564848,"Grenoble, Oxford",12345-MGELV34_ST0_34_ET2024,1,SEM_B_2,0,0
B,28558111,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,0,SEM_B_1,0,0
E,29047745,"Grenoble, Gares",1234567-MGED27_ST6_27_ET2024,1,,0,0
16,28441503,"Meylan, Lycée du Grésivaudan",1234567-MSESAH28_ST5_28_ET2024,0,SEM_16_1,0,0
44,28869355,"Le Gua, Col de l'Arzelier",1234567-MFES28_ST5_28_ET2024,1,SEM_44_8,0,0
7,28443871,"Gières, Universités - Biologie",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C7_1,0,0
B,28558043,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
83,29046746,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
84,29041278,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
3,29147123,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
3,29148151,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,0,SEM_C3_1,0,0
20,28467525,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSELVE30_ST0_30_ET2024,0,SEM_20_3,0,0
2,29132422,"Grenoble, Louise Michel",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C2_1,0,0
12,28486982,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS29_ST5_29_ET2024,1,,0,0
82,28637709,"Gières, Gières Gare - Universités",12345-MGELV34_ST0_34_ET2024,0,,0,0
12,28486973,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS29_ST5_29_ET2024,1,,0,0
12,28486900,"Eybens, Maisons Neuves",1234567-MEHS29_ST5_29_ET2024,0,,0,0
E,29042660,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
82,28641933,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
A,28523175,"Le Pont-de-Claix, L'Etoile",12345-MEELVE34_ST0_34_ET2024,0,SEM_A_3,0,0
A,28523049,"Le Pont-de-Claix, L'Etoile",12345-MEELVE34_ST0_34_ET2024,0,SEM_A_3,0,0
83,29046750,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
B,28558216,"Grenoble, Grand'place",12345-MGELV30_ST0_30_ET2024,0,,0,0
5,28607165,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,1,,0,0
1,28833194,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSELVE30_ST0_30_ET2024,0,SEM_C1_6,0,0
6,28567225,"Grenoble, Oxford",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C6_2,0,0
5,28567035,"Grenoble, Palais de Justice - Gare",1234567-MSESAH28_ST5_28_ET2024,0,,0,0
12,28491095,"Saint-Martin-d'Hères, Les Alloves",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,,0,0
82,28642077,"Gières, Gières Gare - Universités",12345-MGELV30_ST0_30_ET2024,0,,0,0
B,29047470,"Grenoble, Oxford",1234567-MGED27_ST6_27_ET2024,1,SEM_B_2,0,0
83,29041519,"Seyssins, Le Prisme",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
82,28641908,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
83,29046756,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
A,28521834,"Fontaine, La Poya",1234567-MEHS29_ST5_29_ET2024,1,SEM_A_4,0,0
84,29041214,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
4,29148169,"Eybens, Le Verderet",1234567-MEHS29_ST5_29_ET2024,0,SEM_C4_1,0,0
82,28637771,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
3,29148146,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,0,SEM_C3_1,0,0
82,28637594,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
3,29148249,"Échirolles, Centre du graphisme",1234567-MEHS29_ST5_29_ET2024,1,SEM_C3_2,0,0
56,29006869,"Quaix-en-Chartreuse, La Cime de Mont-Quaix",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,1,SEM_56_1,0,0
84,28665075,"Saint-Martin-d'Hères, Etienne Grappe",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
83,29041590,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
E,29042673,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
15,28980693,"Grenoble, Verdun - Préfecture",12345-MAHLV29_ST0_29_ET2024,1,SEM_15_4,0,0
42,29006619,"Meylan, La Détourbe",12345-MFELV29_ST0_29_ET2024,1,SEM_42_1,0,0
E,29050233,"Fontanil-Cornillon, Palluel",12345-MGELV30_ST0_30_ET2024,1,SEM_E_1,0,0
62,29007060,"Sarcenas, La Prairie",1234567-MFED28_ST6_28_ET2024,1,SEM_62_5,0,0
82,28642062,"Gières, Gières Gare - Universités",12345-MGELV30_ST0_30_ET2024,0,,0,0
83,29111698,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
B,29047388,"Grenoble, Oxford",1234567-MGED27_ST6_27_ET2024,1,SEM_B_2,0,0
82,29047160,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,1,,0,0
A,28522665,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
4,29146998,"Eybens, Le Verderet",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C4_1,0,0
B,28558001,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
A,28521948,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
83,29111661,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
60,29058667,"Saint-Égrève, Muret",1234567-MFES33_ST5_33_ET2024,0,SEM_60_1,0,0
54,29058612,"Sassenage, Les Engenières",1234567-MFES33_ST5_33_ET2024,1,SEM_54_2,0,0
A,28523073,"Le Pont-de-Claix, L'Etoile",12345-MEELVE34_ST0_34_ET2024,0,SEM_A_3,0,0
3,29146912,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C3_1,0,0
82,28637558,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
1,28833223,"Meylan, Maupertuis",12345-MSELVE30_ST0_30_ET2024,0,SEM_C1_2,0,0
A,28522653,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
68,29007374,"Eybens, Le Verderet",123456*-MFELV29_ST0_29_ET2024,1,SEM_68_2,0,0
19,28467403,"Sassenage, L'Ovalie",12345-MSELVE30_ST0_30_ET2024,1,SEM_19_2,0,0
15,28980639,"Domène, Les Arnauds",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_13,0,0
2,29132365,"Claix, Pont Rouge",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C2_2,0,0
7,28443729,"Gières, Universités - Biologie",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C7_1,0,0
4,29148190,"Eybens, Le Verderet",1234567-MEHS29_ST5_29_ET2024,0,SEM_C4_1,0,0
83,29046804,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
15,28980687,"Grenoble, Verdun - Préfecture",12345-MAHLV29_ST0_29_ET2024,1,SEM_15_10,0,0
E,29051671,"Grenoble, Louise Michel",12345-MGELV34_ST0_34_ET2024,0,SEM_E_2,0,0
B,28565064,"Grenoble, Oxford",12345-MGELV34_ST0_34_ET2024,1,SEM_B_2,0,0
B,29042313,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,SEM_B_1,0,0
5,28607149,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,1,,0,0
E,29051782,"Fontanil-Cornillon, Palluel",12345-MGELV34_ST0_34_ET2024,1,SEM_E_1,0,0
15,28980613,"Domène, Chenevières",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_13,0,0
A,28522663,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
7,28444242,"Échirolles, Comboire",12345-MSELVE30_ST0_30_ET2024,1,SEM_C7_2,0,0
64,29006932,"Le Pont-de-Claix, L'Etoile",12345-MFELV29_ST0_29_ET2024,1,SEM_64_2,0,0
E,29042699,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
A,28521838,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
7,28444261,"Échirolles, Comboire",12345-MSELVE30_ST0_30_ET2024,1,SEM_C7_2,0,0
E,29051604,"Grenoble, Louise Michel",12345-MGELV34_ST0_34_ET2024,0,SEM_E_2,0,0
13,28804884,"Meylan, Lycée du Grésivaudan",1234567-MEHS29_ST5_29_ET2024,1,SEM_13_2,0,0
A,28521757,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
20,28439621,"Veurey-Voroize, La Rive",1234567-MSHDF28_ST6_28_ET2024,1,SEM_20_2,0,0
B,29042471,"Grenoble, Grand'place",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
A,28521547,"Le Pont-de-Claix, L'Etoile",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
B,29047422,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,0,SEM_B_1,0,0
12,28486926,"Eybens, Maisons Neuves",1234567-MEHS29_ST5_29_ET2024,0,,0,0
20,28467509,"Veurey-Voroize, La Rive",12345-MSELVE30_ST0_30_ET2024,1,SEM_20_2,0,0
13,28804905,"Poisat, Cimetière Intercommunal",1234567-MEHS29_ST5_29_ET2024,0,,0,0
59,28954232,"Saint-Martin-d'Uriage, La Ronzière",12345-MFELV29_ST0_29_ET2024,0,SEM_59_1,0,0
84,28665090,"Saint-Martin-d'Hères, Etienne Grappe",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
2,29133101,"Claix, Pont Rouge",1234567-MEHD29_ST6_29_ET2024,0,SEM_C2_2,0,0
25,28824600,"Le Gua, Les Saillants",1234567-MAHD28_ST6_28_ET2024,0,SEM_25_1,0,0
5,28470010,"Grenoble, Palais de Justice - Gare",12345-MSELVE30_ST0_30_ET2024,0,,0,0
82,28642101,"Gières, Gières Gare - Universités",12345-MGELV30_ST0_30_ET2024,0,,0,0
B,28558160,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
82,28641998,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
83,29041427,"Seyssins, Le Prisme",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
B,28557992,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
84,29041306,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
20,28441415,"Veurey-Voroize, La Rive",1234567-MSESAH28_ST5_28_ET2024,1,SEM_20_4,0,0
67,29058727,"Herbeys, Le Chollet",1234567-MFES33_ST5_33_ET2024,1,SEM_67_1,0,0
82,29047252,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
E,29042779,"Grenoble, Louise Michel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,SEM_E_2,0,0
50,29006776,"Fontaine, La Poya",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,0,SEM_50_2,0,0
B,29047508,"Grenoble, Grand'place",1234567-MGED27_ST6_27_ET2024,0,,0,0
84,29041206,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
12,28484486,"Eybens, Maisons Neuves",1234567-MEHD29_ST6_29_ET2024,0,,0,0
13,28805214,"Meylan, Lycée du Grésivaudan",123456*-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_13_2,0,0
A,28522632,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
E,29051696,"Fontanil-Cornillon, Palluel",12345-MGELV34_ST0_34_ET2024,1,SEM_E_1,0,0
25,28824334,"Le Gua, Les Saillants",12345-MAHLV29_ST0_29_ET2024,0,SEM_25_1,0,0
82,29047190,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
14,28493664,"Gières, Gières Gare - Universités",1234567-MAHS28_ST5_28_ET2024-MAHS31_ST5_33_ET2024,1,SEM_14_2,0,0
19,28441269,"Seyssins, Garlettes",1234567-MSESAH28_ST5_28_ET2024,0,SEM_19_1,0,0
5,28469912,"Gières, Universités - Biologie",12345-MSELVE30_ST0_30_ET2024,1,,0,0
82,28641914,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
5,28607119,"Grenoble, Palais de Justice - Gare",1234567-MSHDF28_ST6_28_ET2024,0,,0,0
3,29148135,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,0,SEM_C3_1,0,0
25,28824308,"Le Gua, Les Saillants",12345-MAHLV29_ST0_29_ET2024,0,SEM_25_1,0,0
A,28523191,"Le Pont-de-Claix, L'Etoile",12345-MEELVE34_ST0_34_ET2024,0,SEM_A_3,0,0
7,28439491,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,0,SEM_C7_1,0,0
6,28179425,"Saint-Martin-d'Hères, Henri Wallon",12345-MSELVE30_ST0_30_ET2024,1,SEM_C6_1,0,0
A,28522650,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
83,29111666,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
25,29054685,"Grenoble, Louise Michel",1234567-MAHS31_ST5_33_ET2024,1,SEM_25_2,0,0
1,28849363,"Meylan, Maupertuis",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C1_2,0,0
A,28521454,"Le Pont-de-Claix, L'Etoile",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
82,29047152,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,1,,0,0
7,28443847,"Échirolles, Comboire",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C7_2,0,0
83,29046776,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
4,29147050,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
82,29047198,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
84,28665101,"Saint-Martin-d'Hères, Condillac - Universités",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
47,29102130,"Varces-Allières-et-Risset, Risset",12345-MFELV29_ST0_29_ET2024,1,SEM_47_2,0,0
E,29050193,"Fontanil-Cornillon, Palluel",12345-MGELV30_ST0_30_ET2024,1,SEM_E_1,0,0
2,29132479,"Grenoble, Louise Michel",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C2_1,0,0
65,29058685,"Grenoble, Grand'place",1234567-MFES33_ST5_33_ET2024,1,,0,0
A,28522573,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
4,29147191,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
4,29147037,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
B,28564995,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,0,SEM_B_1,0,0
A,28521563,"Le Pont-de-Claix, L'Etoile",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
4,29146975,"Eybens, Le Verderet",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C4_1,0,0
56,29007354,"Grenoble, Casamaures - Village",123456*-MFELV29_ST0_29_ET2024,0,SEM_56_2,0,0
2,29132757,"Claix, Pont Rouge",1234567-MEHS29_ST5_29_ET2024,0,SEM_C2_2,0,0
51,29007329,"Veurey-Voroize, Châtelard",123456*-MFELV29_ST0_29_ET2024,1,SEM_51_3,0,0
83,29046774,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
B,28558055,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
A,28521901,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
4,29147017,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
60,29007106,"Proveysieux, Planfay Haut",1234567-MFES28_ST5_28_ET2024,1,SEM_60_2,0,0
82,29047231,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
A,28521498,"Le Pont-de-Claix, L'Etoile",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
4,29147575,"Grenoble, Victor Hugo",1234567-MEHD29_ST6_29_ET2024,1,SEM_C4_2,0,0
5,28469879,"Gières, Universités - Biologie",12345-MSELVE30_ST0_30_ET2024,1,,0,0
13,28805248,"Meylan, Lycée du Grésivaudan",123456*-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_13_2,0,0
62,29007065,"Grenoble, Notre-Dame - Musée",1234567-MFED28_ST6_28_ET2024,0,SEM_62_6,0,0
19,28438900,"Sassenage, L'Ovalie",1234567-MSHDF28_ST6_28_ET2024,1,SEM_19_2,0,0
84,29041314,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
82,28642010,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
E,29050332,"Grenoble, Grand'place",12345-MGELV30_ST0_30_ET2024,0,,0,0
82,29047134,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,1,,0,0
3,29146908,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C3_1,0,0
2,29132760,"Claix, Pont Rouge",1234567-MEHS29_ST5_29_ET2024,0,SEM_C2_2,0,0
62,29007068,"Sarcenas, La Prairie",1234567-MFED28_ST6_28_ET2024,1,SEM_62_5,0,0
81,28634253,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,,0,0
84,28665061,"Saint-Martin-d'Hères, Condillac - Universités",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
47,29006681,"Claix, Val d'Allières",1234567-MFES28_ST5_28_ET2024,0,SEM_47_1,0,0
65,29006954,"Grenoble, Grand'place",12345-MFELV29_ST0_29_ET2024,1,,0,0
82,28637564,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
66,29007117,"Jarrie, Clos Jouvin",12345-MFELV29_ST0_29_ET2024,1,,0,0
4,29147486,"Eybens, Le Verderet",1234567-MEHD29_ST6_29_ET2024,0,SEM_C4_1,0,0
E,29051796,"Grenoble, Alsace-Lorraine",12345-MGELV34_ST0_34_ET2024,0,SEM_E_2,0,0
7,28443857,"Échirolles, Comboire",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C7_2,0,0
3,29147174,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
1,28849414,"Meylan, Maupertuis",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C1_2,0,0
25,28824512,"Le Gua, Les Saillants",1234567-MAHS28_ST5_28_ET2024,0,SEM_25_1,0,0
A,28522680,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
4,29147027,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
2,29133138,"Grenoble, Louise Michel",1234567-MEHD29_ST6_29_ET2024,1,SEM_C2_1,0,0
62,29007048,"Grenoble, Notre-Dame - Musée",1234567-MFES28_ST5_28_ET2024,0,SEM_62_6,0,0
83,29111692,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
6,28179417,"Grenoble, Oxford",12345-MSELVE30_ST0_30_ET2024,0,SEM_C6_2,0,0
15,28980661,"Grenoble, Verdun - Préfecture",12345-MAHLV29_ST0_29_ET2024,1,SEM_15_11,0,0
83,29111601,"Seyssins, Le Prisme",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
3,29147433,"Grenoble, Victor Hugo",1234567-MEHD29_ST6_29_ET2024,0,SEM_C3_1,0,0
E,29051656,"Fontanil-Cornillon, Palluel",12345-MGELV34_ST0_34_ET2024,1,SEM_E_1,0,0
